PILE;suggestion;path;title;lines;last_commit;age_days;commits;authors;refs;code_refs;orphan;stale;dup
;keep-normative (cité par le code);docs\audit\archive\2026-06-01-backoffice-integrity-audit.md;Back-Office — Audit d'intégrité métier;152;2026-06-12;33;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\archive\2026-06-04-docs-curation-audit.md;Docs Curation Audit — 2026-06-04;129;2026-06-12;33;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-14-session-14-INDEX.md;Session 14 — INDEX (UX Completion);543;2026-06-12;33;2;1;5;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-01-pos-double-print-risk-plan.md;POS Double-Print Risk — Typed LAN Client + Gated Legacy-Chit Deprecation Implementation Plan;903;2026-06-12;33;1;1;1;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-04-session-36-plan.md;Session 36 — POS Correctness & Security Close-out — Implementation Plan;531;2026-06-12;33;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-has_permission-refactor-design.md;`has_permission()` Refactor — Design & Migration Plan;546;2026-06-12;33;1;1;8;3;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-kiosk-auth-design.md;Kiosk-mode Auth Design — `kiosk-issue-jwt`;851;2026-06-12;33;1;1;7;4;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-session-13-wave-2-deviations.md;Session 13 — Wave 2 deviations log;24;2026-06-12;33;1;1;4;2;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-staging-config.md;Staging configuration — Session 13;315;2026-06-12;33;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-ui-steward-charter.md;`ui-steward` Charter — `packages/ui` Single-Owner Governance;486;2026-06-12;33;1;1;5;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-13-v2-v3-path-translation.md;V2 → V3 Path Translation Table;625;2026-06-12;33;1;1;8;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-13-deviation-pack.md;Session 13 — Wave 1 Deviation Pack;85;2026-06-12;33;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-13-wave-2-deviations.md;Session 13 — Wave 2 Deviation Pack;332;2026-06-12;33;1;1;6;3;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-13-wave-3-deviations.md;Session 13 — Wave 3 Deviation Pack;369;2026-06-12;33;1;1;7;2;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-13-wave-4-deviations.md;Session 13 — Wave 4 Deviation Pack;492;2026-06-12;33;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-13-wave-6-deviations.md;Session 13 — Wave 6 Deviation Pack;604;2026-06-12;33;1;1;5;2;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-14-screenshot-audit.md;Session 14 — Screenshot audit (122 refs → React files);297;2026-06-12;33;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-14-session-14-seed-plan.md;Session 14 — Seed plan The Breakery démo;289;2026-06-12;33;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\refs\archive\2026-05-19-session-24-preflight.md;Session 24 — Pre-flight DB introspection;71;2026-06-12;33;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\2026-06-27-audit-integral-par-module.md;Audit intégral par module — The Breakery V3 ERP;294;2026-06-27;18;1;1;13;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-13-session-44-INDEX.md;Session 44 — Money-Path Hardening — INDEX;58;2026-06-27;18;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\archive\2026-06-23-cash-wallets-tresorerie.md;Cash Wallets / Trésorerie Implementation Plan;1500;2026-06-28;17;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\archive\2026-06-24-bulk-import-purchases.md;Historical Purchases Bulk Import (Phase 2a) Implementation Plan;760;2026-06-28;17;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\archive\2026-06-25-pos-p0-hardening.md;POS P0 Hardening — Implementation Plan;108;2026-06-28;17;1;1;4;3;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\2026-06-28-docs-curation-audit.md;Docs Curation Audit — 2026-06-28;97;2026-06-28;17;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-06-25-pos-held-order-lifecycle.md;POS Held-Order Lifecycle (addition ouverte) — Implementation Plan;1300;2026-07-03;12;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\00-README.md;Travail — Backlog opérationnel AppGrav V2;108;2026-07-04;11;1;1;5;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\00-roadmap-globale.md;Roadmap globale — The Breakery ERP (V3 monorepo);283;2026-07-04;11;1;1;22;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\01-auth-permissions.md;Travail — Auth & Permissions;169;2026-07-04;11;1;1;20;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\02-pos-cart-orders.md;Travail — POS / Cart / Orders;428;2026-07-04;11;1;1;38;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\03-payments-split.md;Travail — Payments & Split;139;2026-07-04;11;1;1;22;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\04-kds-kitchen.md;Travail — KDS / Kitchen;272;2026-07-04;11;1;1;22;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\05-products-categories.md;Travail — Products & Categories;139;2026-07-04;11;1;1;26;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\06-inventory-stock.md;Travail — Inventory & Stock;168;2026-07-04;11;1;1;31;4;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\07-purchasing-suppliers.md;Travail — Purchasing & Suppliers;233;2026-07-04;11;1;1;21;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\08-customers-loyalty.md;Travail — Customers & Loyalty;214;2026-07-04;11;1;1;34;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\09-b2b-wholesale.md;Travail — B2B / Wholesale;341;2026-07-04;11;1;1;21;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\10-accounting-double-entry.md;Travail — Accounting (Double-Entry);351;2026-07-04;11;1;1;30;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\12-cash-register-shift.md;Travail — Cash Register & Shift;249;2026-07-04;11;1;1;16;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\13-promotions-discounts.md;Travail — Promotions & Discounts;249;2026-07-04;11;1;1;25;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\14-reports-analytics.md;Travail — Reports & Analytics;324;2026-07-04;11;1;1;26;3;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\15-production-recipes.md;Travail — Production & Recipes;273;2026-07-04;11;1;1;19;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\16-display-customer.md;Travail — Customer Display;271;2026-07-04;11;1;1;14;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\17-tablet-ordering.md;Travail — Tablet Ordering;295;2026-07-04;11;1;1;20;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\18-mobile-shell.md;Travail — Mobile Shell;175;2026-07-04;11;1;1;9;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\19-settings-configuration.md;Travail — Settings & Configuration;235;2026-07-04;11;1;1;21;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\21-lan-architecture.md;Travail — LAN Architecture;185;2026-07-04;11;1;1;6;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\22-design-system.md;"Travail — Design System (""Luxe Dark"")";212;2026-07-04;11;1;1;8;1;non;non;non
;keep-normative (cité par le code);docs\_archive\backlog-by-module-fige-S14-S30\25-security.md;Travail — Security;276;2026-07-04;11;1;1;6;1;non;non;non
;keep-normative (cité par le code);docs\product\README.md;Référence produit — The Breakery ERP/POS;16;2026-07-04;11;1;1;130;1;non;non;non
;keep-normative (cité par le code);docs\README.md;📚 The Breakery ERP — Documentation;56;2026-07-04;11;7;3;129;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\archive\2026-06-12-docs-curation-audit.md;Docs Curation Audit — 2026-06-12;135;2026-07-04;11;1;1;1;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\archive\2026-06-27-docs-curation-audit.md;Docs Curation Audit — 2026-06-27;106;2026-07-04;11;1;1;1;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\2026-07-04-remise-a-plat-master-plan.md;Remise à plat totale — plan maître;170;2026-07-04;11;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-19-session-26-INDEX.md;Session 26 — INDEX (Comptable Cockpit);2571;2026-07-04;11;1;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-20-audit-integral-V3-plan.md;Plan d'audit intégral V3 — The Breakery ERP;709;2026-07-04;11;1;1;4;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-01-pos-print-bridge-deploy-plan.md;POS Print-Bridge Deploy + Runtime Config Implementation Plan;680;2026-07-04;11;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\07-purchasing-suppliers.md;Module 07 — Achats & fournisseurs;87;2026-07-04;11;1;1;22;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\18-mobile-shell.md;Module 18 — Application mobile (téléphone);58;2026-07-04;11;1;1;10;1;non;non;non
;keep-normative (cité par le code);apps\print-bridge\README.md;@breakery/print-bridge;27;2026-07-06;9;1;1;130;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-05-session-61-f2-f5-decommission-peremption.md;S61 — Findings S58 F-2 + F-5 + décommissionnement péremption — Implementation Plan;366;2026-07-06;9;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-06-print-bridge-scan-lan-devices-crud.md;Print-bridge versionné + scan réseau + CRUD LAN Devices — Implementation Plan;2716;2026-07-06;9;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-06-s63-dashboard-overview.md;S63 — Dashboard BO réel : plan d'implémentation;1345;2026-07-06;9;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-08-s69-customer-categories-negotiated-pricing.md;S69 — CRUD Customer Categories + Prix négocié par client (B2B) — Implementation Plan;995;2026-07-08;7;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\audit\archive\2026-05-28-pos-audit.md;Audit POS café-boulangerie — The Breakery;539;2026-07-09;6;1;1;17;1;non;non;non
;keep-normative (cité par le code);docs\audit\archive\2026-06-12-stock-management-audit.md;Audit module Stock Management — Backoffice;136;2026-07-09;6;1;1;9;1;non;non;non
;keep-normative (cité par le code);docs\DESIGN_POS_AND_BACKOFFICE.md;Design actuel — POS & Backoffice;596;2026-07-09;6;3;2;34;1;non;non;non
;keep-normative (cité par le code);docs\runbooks\disaster-recovery.md;Disaster Recovery Runbook — The Breakery ERP;436;2026-07-09;6;2;1;12;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-08-s70-cashier-variance-report.md;S70 — Rapport écarts de caisse par caissier — Implementation Plan;722;2026-07-09;6;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\V2_V3_GLOSSARY.md;Glossaire V2 ↔ V3;160;2026-07-09;6;4;2;31;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\2026-06-27-project-state-and-gaps.md;Audit état projet & lacunes — The Breakery V3 (2026-06-27);366;2026-07-09;6;2;1;6;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\2026-07-08-session-69-INDEX.md;Session 69 — INDEX : CRUD Customer Categories + Prix négocié par client B2B (Vague 2);62;2026-07-09;6;2;1;9;1;non;non;non
;keep-normative (cité par le code);README.md;The Breakery — ERP/POS Monorepo;110;2026-07-09;6;3;2;129;1;non;non;non
;keep-normative (cité par le code);docs\superpowers\plans\2026-07-09-s71-e2e-nightly-infra.md;S71 — E2E nightly : Infra + suite runnable + triage — Implementation Plan;508;2026-07-10;5;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\2026-05-20-audit-integral-V3\00-EXECUTIVE-SUMMARY.md;Audit intégral V3 — Synthèse exécutive;297;2026-07-10;5;4;2;4;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-03-breakery-01-foundation.md;Phase 1 — Foundation (Monorepo Bootstrap);1166;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-05-discount-templates.md;Session 11 — Phase 05 — Discount Templates CRUD Implementation Plan;848;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-06-products-full-crud.md;Session 11 — Phase 06 — Products full CRUD Implementation Plan;1041;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-07-combos.md;Session 11 — Phase 07 — Combos CRUD Implementation Plan;1502;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-08-customers-page.md;Session 11 — Phase 08 — Customers Page Implementation Plan;451;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-09-tablet-splitpay-smoke.md;Session 11 — Phase 09 — Tablet Split-Pay v5 Smoke Test Implementation Plan;258;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-10-sidebar-grouping.md;Session 11 — Phase 10 — Sidebar Grouping Implementation Plan;339;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-11-verification.md;Session 11 — Phase 11 — Final Verification Implementation Plan;359;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-11-INDEX.md;Session 11 — Backoffice CRUD étendu + Tablet split-pay smoke — INDEX;253;2026-07-10;5;2;1;12;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-12-session-12-inventory-complete-INDEX.md;Session 12 — Inventory **Complete** — Implementation Plan INDEX;322;2026-07-10;5;2;1;8;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-13-session-13-phase-2.A-production-recipes.md;Session 13 — Phase 2.A sub-plan : Production + Recipes;350;2026-07-10;5;2;1;2;2;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-13-session-13-phase-4.B-kds-ext.md;Session 13 — Phase 4.B — KDS extensions — Sub-plan;166;2026-07-10;5;2;1;4;4;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-13-session-13-phase-4.C-display.md;Session 13 — Phase 4.C — Customer Display build-from-scratch — Sub-plan;175;2026-07-10;5;2;1;1;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-13-session-13-phase-5.B-notifications.md;Session 13 — Phase 5.B — Notifications pipeline (MVP email-only) — Sub-plan;111;2026-07-10;5;2;1;1;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-05-29-session-34-plan.md;Session 34 — POS Critical Fixes Implementation Plan;1133;2026-07-10;5;2;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-12-stock-audit-fixes-plan.md;Stock Management Audit Fixes — Implementation Plan;849;2026-07-10;5;2;1;3;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-06-27-session-50-INDEX.md;Session 50 — INDEX — Vague 1 « cutover sain »;97;2026-07-10;5;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-07-04-session-59-vague1-lot1-plan.md;Session 59 — Plan d'exécution — Remise à plat Vague 1, lot 1;316;2026-07-10;5;1;1;3;2;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\archive\2026-07-05-session-60-vague1-lot2-plan.md;Session 60 — Remise à plat Vague 1, lot 2 : quick wins sous règle money-path — Implementation Plan;424;2026-07-10;5;1;1;2;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\01-auth-permissions.md;Module 01 — Connexion & droits d'accès;89;2026-07-10;5;4;1;21;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\02-pos-cart-orders.md;Module 02 — Caisse : panier & commandes;100;2026-07-10;5;6;1;39;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\03-payments-split.md;Module 03 — Encaissement & paiements;86;2026-07-10;5;4;1;23;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\05-products-categories.md;Module 05 — Catalogue produits & catégories;95;2026-07-10;5;5;1;27;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\06-inventory-stock.md;Module 06 — Stock & inventaire;96;2026-07-10;5;3;1;32;4;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\10-accounting-double-entry.md;Module 10 — Comptabilité en partie double;95;2026-07-10;5;4;1;31;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\12-cash-register-shift.md;Module 12 — Caisse physique & shifts;93;2026-07-10;5;7;1;17;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\13-promotions-discounts.md;Module 13 — Promotions & remises;84;2026-07-10;5;3;1;26;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\15-production-recipes.md;Module 15 — Production & recettes;82;2026-07-10;5;3;1;20;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\21-lan-architecture.md;Module 21 — Réseau local (postes, imprimantes);96;2026-07-10;5;5;1;6;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\22-design-system.md;Module 22 — Charte graphique & cohérence visuelle;75;2026-07-10;5;3;1;8;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\25-security.md;Module 25 — Sécurité;86;2026-07-10;5;3;1;6;1;non;non;non
;keep-normative (cité par le code);docs\workplan\audits\settings-pos-bo-audit.md;Audit des modules Settings — POS + Backoffice (Phase 0);226;2026-07-12;3;2;2;8;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\14-reports-analytics.md;Module 14 — Rapports & analyses;101;2026-07-12;3;5;2;27;3;non;non;non
;keep-normative (cité par le code);docs\product\DESCRIPTION.md;The Breakery — Description du produit (v1.3);577;2026-07-13;2;1;1;9;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\00-INDEX.md;Remise à plat — Index des analyses module par module;158;2026-07-13;2;18;1;26;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\04-kds-kitchen.md;Module 04 — Écran cuisine (KDS);101;2026-07-13;2;6;1;23;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\08-customers-loyalty.md;Module 08 — Clients & fidélité;95;2026-07-13;2;5;1;35;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\09-b2b-wholesale.md;Module 9 — Clients professionnels (B2B);89;2026-07-13;2;5;1;22;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\16-display-customer.md;Module 16 — Écran côté client;76;2026-07-13;2;4;1;15;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\17-tablet-ordering.md;Module 17 — Commande sur tablette;87;2026-07-13;2;4;1;21;1;non;non;non
;keep-normative (cité par le code);docs\workplan\remise-a-plat\19-settings-configuration.md;Module 19 — Réglages & configuration;106;2026-07-13;2;7;1;21;1;non;non;non
;keep-normative (cité par le code);docs\workplan\plans\2026-07-14-session-78-vitest-d6-plan.md;Session 78 — Queue vitest D-6 : solder les 36 rouges du job `live-rpc-vitest`;43;2026-07-14;1;1;1;2;1;non;non;non
;keep-normative (cité par le code);.claude\helpers\README.md;Claude Flow V3 Helpers;97;untracked;;0;0;130;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\workplan\audits\2026-05-20-audit-integral-V3\01-db-schema-audit.md;Vague 1 — Audit Drift Schema DB ↔ Code TypeScript;307;2026-05-20;56;1;1;2;0;non;non;non
;reference (régénérable → supprimer du versionné);docs\workplan\audits\2026-07-03-modules-reference-divergence-audit.md;Audit de divergence — `docs/reference/04-modules/` vs état réel du projet (S57);382;2026-07-03;12;1;1;2;0;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\01-product-context.md;01 — Product Context;75;2026-07-09;6;2;2;4;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\02-business-overview.md;AppGrav — Vue d'ensemble métier (POS + Backoffice);378;2026-07-09;6;2;2;3;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\03-tech-stack.md;02 — Tech Stack;155;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\04-repository-structure.md;03 — Repository Structure;187;2026-07-09;6;3;2;3;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\05-glossary.md;04 — Glossary;139;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\00-overview\_AVERTISSEMENT.md;⚠️ STALE partiel (2026-07-04);7;2026-07-09;6;2;1;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\01-luxe-dark-overview.md;01 — Luxe Dark Overview;106;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\02-tokens.md;02 — Design Tokens;358;2026-07-09;6;2;2;7;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\03-shadcn-primitives.md;03 — shadcn/ui Primitives;175;2026-07-09;6;2;2;10;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\04-feature-components.md;04 — Feature Components;202;2026-07-09;6;2;2;18;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\05-layouts.md;05 — Layouts;236;2026-07-09;6;2;2;6;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\06-iconography-illustrations.md;06 — Iconography & Illustrations;211;2026-07-09;6;2;2;3;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\07-responsive-mobile.md;07 — Responsive & Mobile;203;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\02-design-system\_AVERTISSEMENT.md;⚠️ STALE partiel (2026-07-04);7;2026-07-09;6;2;1;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\00-modules-index.md;00 — Modules Index;172;2026-07-09;6;3;2;7;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\01-auth-permissions.md;01 — Auth, Users & Permissions (RBAC);954;2026-07-09;6;2;2;20;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\02-pos-cart-orders.md;02 — POS Cart & Orders;855;2026-07-09;6;2;2;38;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\02b-orders.md;02b — Orders (inspection & history);731;2026-07-09;6;2;2;11;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\03-payments-split.md;03 — Payments & Split;177;2026-07-09;6;2;2;23;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\04-kds-kitchen.md;04 — KDS Kitchen;702;2026-07-09;6;2;2;22;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\05-products-categories.md;05 — Products & Categories;945;2026-07-09;6;2;2;26;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\06-inventory-stock.md;06 — Inventory & Stock;901;2026-07-09;6;2;2;31;4;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\07-purchasing-suppliers.md;07 — Purchasing & Suppliers;679;2026-07-09;6;2;2;21;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\08-customers-loyalty.md;08 — Customers & Loyalty;873;2026-07-09;6;2;2;34;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\09-b2b-wholesale.md;09 — B2B / Wholesale;942;2026-07-09;6;2;2;21;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\10-accounting-double-entry.md;10 — Accounting (Double-Entry);918;2026-07-09;6;2;2;30;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\11-expenses.md;11 — Expenses;811;2026-07-09;6;2;2;13;0;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\12-cash-register-shift.md;12 — Cash Register & Shift;807;2026-07-09;6;2;2;16;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\13-promotions-discounts.md;13 — Promotions & Combos;880;2026-07-09;6;2;2;25;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\14-reports-analytics.md;14 — Reports & Analytics;927;2026-07-09;6;2;2;26;3;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\15-production-recipes.md;15 — Production & Recipes;847;2026-07-09;6;2;2;19;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\16-display-customer.md;16 — Customer Display;694;2026-07-09;6;2;2;14;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\17-tablet-ordering.md;17 — Tablet Ordering (Waiter Tablets);684;2026-07-09;6;2;2;20;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\18-mobile-shell.md;Module 18 — Mobile Shell;310;2026-07-09;6;2;2;10;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\19-settings-configuration.md;19 — Settings & Configuration;1008;2026-07-09;6;2;2;20;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\04-modules\_AVERTISSEMENT.md;⚠️ FICHES STALE — ne font plus foi (2026-07-04);11;2026-07-09;6;2;1;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\01-supabase.md;01 — Supabase;223;2026-07-09;6;2;2;4;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\02-edge-functions.md;02 — Edge Functions;220;2026-07-09;6;2;2;11;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\03-sentry-monitoring.md;03 — Sentry Monitoring;218;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\04-capacitor-native.md;04 — Capacitor Native Builds;209;2026-07-09;6;3;2;3;1;non;non;non
